id_venta,id_cliente,monto
5071,110284,1640.26
5072,31712,1418.94
5073,40929,3236.61
5074,4796,3733.95
5075,41880,3712.67
5076,15594,4217.0
5077,9158,2728.9
5078,13050,4003.8
5079,32824,4470.16
5080,101184,96.85
5081,30177,3301.74
5082,63369,308.17
5083,65278,2959.64
5084,103208,3997.74
5085,86920,4765.03
5086,27145,3703.03
5087,106548,2978.59
5088,6045,2572.64
5089,75866,700.29
5090,94941,712.36
5091,32176,1783.55
5092,15523,920.9
5093,117826,2158.08
5094,9759,696.58
5095,37839,228.87
5096,41959,786.56
5097,117856,1041.67
5098,32163,429.92
5099,6229,740.81
5100,35700,2340.39
5101,107914,3387.41
5102,51661,92.51
5103,42837,2228.96
5104,118830,1782.17
5105,8161,2466.52
5106,19122,3646.38
5107,77249,2988.0
5108,104053,1238.99
5109,111465,4163.43
5110,35126,1225.5
5111,108179,3588.83
5112,6793,5038.81
5113,65029,4293.82
5114,89442,1432.55
5115,80022,4626.86
5116,54754,2959.52
5117,49714,1787.85
5118,18554,4556.36
5119,23417,55.31
5120,30384,4559.9
5121,24967,2759.91
5122,44458,3170.22
5123,64963,3129.32
5124,75698,459.08
5125,61734,2754.51
5126,33731,3287.42
5127,6139,1324.14
5128,102229,2781.46
5129,99904,201.6
5130,5323,2127.04
5131,86430,4822.23
5132,114249,1555.25
5133,48947,5014.39
5134,5702,1196.05
5135,87601,1990.31
5136,52859,2375.45
5137,33541,1446.6
5138,60034,3893.71
5139,20828,1692.5
5140,19168,4525.35
5141,32291,838.1
5142,47180,3462.0
5143,100272,3427.41
5144,69065,3234.35
5145,92248,1129.81
5146,83265,1126.61
5147,24476,1951.42
5148,44812,3256.93
5149,101457,1165.71
5150,66828,3257.67
5151,114466,1495.88
5152,109987,793.09
5153,104149,4692.17
5154,79866,2126.6
5155,106552,4643.46
5156,107225,4142.38
5157,107865,4101.63
5158,3324,4552.72
5159,69920,3666.29
5160,100136,4968.93
5161,114437,4947.37
5162,69855,507.25
5163,66088,4130.0
5164,26859,3506.5
5165,15951,3766.0
5166,46835,4794.93
5167,85917,873.25
5168,25557,4496.66
5169,101203,1251.43
5170,12907,3378.13
5171,99594,3704.27
5172,60781,1281.51
5173,110684,1647.02
5174,26335,523.03
5175,44137,210.27
5176,102845,3725.07
5177,66340,3613.69
5178,16453,4789.33
5179,1361,4751.21
5180,115920,763.1
5181,491,2258.21
5182,79210,1307.71
5183,25575,2435.89
5184,54226,3570.49
5185,16621,468.55
5186,113534,2142.68
5187,19565,4514.31
5188,108204,2000.43
5189,113630,4349.0
5190,117737,3406.08
5191,65680,840.02
5192,9186,1099.26
5193,114770,4072.32
5194,45195,4901.37
5195,107128,3250.48
5196,45221,5035.3
5197,54638,4892.19
5198,31784,5021.97
5199,94794,980.74
5200,13415,2439.17
5201,54471,3957.43
5202,63988,4836.98
5203,42766,2788.31
5204,40988,4928.65
5205,69198,2731.52
5206,44114,1023.1
5207,97697,2580.59
5208,39238,3557.24
5209,109064,4484.43
5210,21025,1581.19
5211,28171,2391.2
5212,71492,794.03
5213,16546,2882.74
5214,69233,3731.93
5215,83864,4734.16
5216,3811,3332.78
5217,106063,4073.49
5218,21522,2055.76
5219,19717,687.55
5220,32009,583.43
5221,36469,2029.1
5222,43039,3335.06
5223,72006,2131.69
5224,7501,4740.55
5225,11010,5032.01
5226,49457,1774.15
5227,93479,3880.1
5228,87099,1600.52
5229,83864,1692.16
5230,94126,572.64
5231,37758,4489.09
5232,15287,3845.26
5233,3736,545.97
5234,118338,5008.94
5235,115408,3188.02
5236,16535,3575.59
5237,29482,3533.86
5238,65572,1847.32
5239,111546,2706.25
5240,94048,4481.71
5241,17216,109.63
5242,119661,4277.45
5243,7707,1767.24
5244,86714,219.4
5245,61466,4877.69
5246,88127,1795.59
5247,117871,4318.35
5248,110638,4256.75
5249,119791,2700.66
5250,99866,3618.37
5251,13003,1871.32
5252,15590,3262.76
5253,101576,1752.47
5254,77634,4203.9
5255,27321,304.23
5256,36543,430.21
5257,6371,570.69
5258,102585,1223.49
5259,7772,3194.37
5260,73743,1754.94
5261,103554,4057.09
5262,102920,757.42
5263,74606,976.01
5264,43955,523.44
5265,79401,179.7
5266,38478,3217.87
5267,4937,665.8
5268,11706,3959.52
5269,74623,735.64
5270,56418,569.36
5271,46304,3729.84
5272,109542,926.66
5273,111266,3322.45
5274,35991,948.33
5275,77599,1460.37
5276,48706,3179.95
5277,39212,1680.67
5278,92110,3296.42
5279,81079,2772.22
5280,95656,866.28
5281,39692,3152.96
5282,58950,1220.67
5283,55244,1309.94
5284,26440,4698.45
5285,73997,3199.14
5286,51575,4775.44
5287,51528,1907.13
5288,108247,3735.13
5289,74809,2981.96
5290,47590,966.55
5291,3797,4309.41
5292,59184,4109.47
5293,93022,2478.29
5294,118030,541.74
5295,111530,617.12
5296,62876,1864.73
5297,111393,1859.79
5298,29211,59.12
5299,111648,2244.8
5300,22506,469.42
5301,31270,4202.62
5302,100182,800.59
5303,10021,2181.71
5304,32115,3339.02
5305,17963,178.54
5306,15743,303.52
5307,77269,3701.54
5308,29987,341.06
5309,2191,3753.68
5310,28181,4097.04
5311,88000,959.12
5312,80285,2451.88
5313,84654,3909.74
5314,69101,3810.85
5315,86782,2123.9
5316,13350,4494.26
5317,56043,2511.76
5318,74185,616.54
5319,18577,114.42
5320,18005,1569.27
5321,24250,4411.93
5322,113208,3164.83
5323,87220,283.42
5324,68097,210.82
5325,44706,4692.4
5326,23099,4847.5
5327,55213,753.54
5328,99725,441.47
5329,105721,2337.68
5330,67130,3675.13
5331,49860,1759.91
5332,91908,2140.98
5333,101702,4817.14
5334,91028,2611.44
5335,67903,502.98
5336,108706,1900.58
5337,97397,294.86
5338,23366,4037.6
5339,7745,1960.91
5340,20828,385.32
5341,75612,1481.61
5342,41838,3383.32
5343,8223,1324.63
5344,43815,491.92
5345,113991,318.02
5346,112563,1601.08
5347,93925,1565.21
5348,10803,3244.4
5349,32951,305.26
5350,21312,4461.07
5351,59165,2979.83
5352,1680,1897.01
5353,34459,2405.15
5354,83674,4371.19
5355,29123,4904.31
5356,9321,579.41
5357,114312,2791.6
5358,117744,4468.43
5359,10436,697.41
5360,5406,2932.3
5361,80007,1823.87
5362,16612,2096.71
5363,343,3122.48
5364,50784,3539.96
5365,29018,444.96
5366,35217,483.76
5367,9642,483.8
5368,8454,1370.83
5369,35893,990.46
5370,107888,4182.59
5371,70194,4776.42
5372,65015,1651.44
5373,51798,993.64
5374,12300,820.08
5375,23763,2371.55
5376,82368,4974.31
5377,41720,1830.65
5378,56053,1619.92
5379,96798,4521.86
5380,41744,1877.77
5381,61111,1061.54
5382,37471,1008.64
5383,81659,3268.44
5384,44969,3100.42
5385,65800,1515.28
5386,23258,4051.31
5387,114667,3216.88
5388,107639,1320.08
5389,21861,1289.79
5390,109436,3497.31
5391,40690,2391.93
5392,26373,3803.01
5393,20426,4076.72
5394,116741,3121.24
5395,74803,1604.96
5396,87296,438.9
5397,16858,3834.29
5398,36271,675.38
5399,83272,2126.85
5400,88142,3760.19
5401,114502,2741.15
5402,86990,1349.49
5403,82077,3863.16
5404,12166,3315.06
5405,32165,2283.38
5406,84468,4957.67
5407,24812,2363.96
5408,93342,4485.52
5409,42647,4327.0
5410,115878,2659.52
5411,119577,2403.69
5412,37382,2812.41
5413,67000,1463.64
5414,62668,4553.85
5415,24196,4024.68
5416,69498,3563.61
5417,110966,910.19
5418,50175,3983.62
5419,89147,3857.48
5420,18018,1826.3
5421,81957,893.46
5422,23429,4962.62
5423,65965,4162.78
5424,100569,2413.76
5425,102128,4679.6
5426,10553,951.91
5427,90016,1220.39
5428,118040,4262.82
5429,54960,3771.44
5430,99866,2481.47
5431,9287,123.48
5432,31966,2906.89
5433,44043,711.16
5434,37647,1318.01
5435,85521,3558.66
5436,5303,3447.62
5437,98801,3407.07
5438,30191,4738.63
5439,53460,73.99
5440,19357,3453.84
5441,76239,451.37
5442,3849,279.63
5443,76666,3130.99
5444,22232,582.58
5445,56890,3643.35
5446,76967,1812.41
5447,12738,598.79
5448,43155,3959.84
5449,56978,4463.05
5450,26223,1370.29
5451,114838,1209.72
5452,116047,3829.86
5453,75750,1450.1
5454,33559,598.23
5455,81584,2158.7
5456,51259,442.36
5457,36718,718.92
5458,41052,1474.02
5459,86733,1550.47
5460,116534,4782.06
5461,101725,4336.44
5462,92335,4894.64
5463,6983,1344.75
5464,39768,3147.21
5465,93122,791.24
5466,955,2480.04
5467,36158,2974.34
5468,76257,4666.36
5469,67905,4344.89
5470,100234,384.01
5471,103039,2139.56
5472,117767,285.56
5473,75983,853.48
5474,67088,3594.46
5475,56827,2248.76
5476,49724,3393.66
5477,22782,4971.08
5478,10036,1424.75
5479,52702,3345.25
5480,59743,1714.51
5481,9573,4728.15
5482,8937,4011.07
5483,55857,4718.68
5484,52400,3791.25
5485,28035,1557.12
5486,108140,3002.57
5487,47684,4569.26
5488,117612,777.24
5489,6221,784.64
5490,29636,662.08
5491,76133,1223.79
5492,86520,4157.8
5493,47184,1497.91
5494,36830,1868.25
5495,3278,4857.35
5496,22568,4423.54
5497,30899,717.67
5498,61325,3791.33
5499,118815,674.01
5500,74775,2080.16
5501,24261,2735.09
5502,54521,2751.14
5503,111998,4475.18
5504,90035,3800.25
5505,76423,3772.54
5506,104468,2685.89
5507,75639,882.21
5508,3564,1760.56
5509,89144,4790.91
5510,119068,2089.39
5511,78774,2430.68
5512,108015,4135.15
5513,24522,4453.8
5514,86461,185.87
5515,50794,1978.65
5516,52255,1798.39
5517,40926,304.92
5518,90006,1785.85
5519,1452,4059.39
5520,100119,2407.28
5521,11541,128.54
5522,56499,2713.24
5523,52759,3889.72
5524,55770,3439.83
5525,79333,2074.02
5526,90995,2015.57
5527,107520,4074.69
5528,70468,3812.63
5529,119635,2246.16
5530,14661,4327.22
5531,112765,4275.85
5532,97799,2626.69
5533,7855,3778.62
5534,72564,4750.12
5535,87602,2270.78
5536,64200,2669.87
5537,53442,2949.54
5538,56536,128.17
5539,4614,5040.85
5540,115056,1651.65
5541,112021,3271.6
5542,32337,3602.29
5543,93004,104.84
5544,42291,3316.43
5545,85758,1531.7
5546,61350,2278.18
5547,92180,3444.35
5548,106635,2118.08
5549,32793,2135.58
5550,26795,4960.36
5551,45503,4714.43
5552,74584,4841.18
5553,67803,3715.46
5554,3869,3452.83
5555,19256,2308.98
5556,102885,1425.28
5557,79020,4873.76
5558,8302,4680.04
5559,73496,3059.84
5560,69087,4122.54
5561,20877,325.45
5562,106953,2646.93
5563,100252,2352.49
5564,91737,3478.1
5565,59560,4799.57
5566,110854,2077.08
5567,28030,4916.24
5568,62605,3327.0
5569,112598,4937.59
5570,48024,2040.16
5571,118425,2509.64
5572,30286,964.74
5573,81494,1581.62
5574,106689,721.52
5575,23444,1346.37
5576,107364,3575.8
5577,24597,3258.23
5578,60638,3785.29
5579,23322,4599.38
5580,76212,816.38
5581,59247,591.05
5582,43354,293.76
5583,54262,1866.22
5584,111704,1366.88
5585,21990,4001.22
5586,9898,2332.94
5587,64314,3912.83
5588,94980,4948.42
5589,71648,2690.05
5590,26358,2228.0
5591,76324,4710.5
5592,114072,50.26
5593,38907,3502.37
5594,110050,2526.05
5595,89053,4115.91
5596,93594,2479.54
5597,51837,2821.77
5598,112696,382.55
5599,101042,1214.28
5600,16087,4593.82
5601,99801,2879.01
5602,62784,1236.93
5603,68512,4762.07
5604,119307,4779.1
5605,40180,3685.95
5606,88046,3850.78
5607,56112,2216.11
5608,13327,1027.44
5609,1881,4115.18
5610,62420,1573.85
5611,74619,2356.16
5612,39920,3520.84
5613,4015,4329.48
5614,51763,254.38
5615,71595,429.74
5616,6666,4411.54
5617,119412,2764.21
5618,75911,2406.32
5619,46700,762.7
5620,81316,1451.57
5621,82236,3344.05
5622,96453,4907.76
5623,73263,2606.91
5624,29121,266.47
5625,39284,3799.51
5626,23656,957.88
5627,112163,3182.55
5628,113667,2059.69
5629,116114,2183.19
5630,24284,2443.22
5631,47061,2643.03
5632,33400,4423.87
5633,75956,4768.94
5634,64220,3519.1
5635,96648,230.45
5636,71525,1576.39
5637,65416,4248.61
5638,62192,4949.59
5639,98254,3608.11
5640,96855,2431.91
5641,69321,3622.95
5642,47280,2746.46
5643,29036,2920.09
5644,7405,4114.84
5645,106711,2122.49
5646,119874,2587.83
5647,42576,1487.19
5648,26768,814.87
5649,11404,4538.08
5650,13879,4945.34
5651,75454,2366.73
5652,84425,4745.13
5653,80833,1596.68
5654,27786,4774.01
5655,59605,4048.73
5656,76517,2839.81
5657,1418,4751.88
5658,83144,2929.76
5659,19945,4295.86
5660,24262,1239.32
5661,7608,2446.0
5662,40188,2697.46
5663,89870,1097.75
5664,98592,3543.76
5665,22319,2862.96
5666,52870,4499.08
5667,111109,4048.16
5668,27673,2042.11
5669,102771,4321.74
5670,20380,424.02
5671,89136,1979.0
5672,21111,2187.05
5673,91921,2293.64
5674,16004,3108.67
5675,10628,1105.85
5676,103791,1788.62
5677,34961,448.89
5678,96440,4139.1
5679,49198,995.01
5680,80364,268.44
5681,119524,1808.21
5682,108739,4854.67
5683,69255,2140.03
5684,86047,3437.48
5685,95109,2933.83
5686,84629,1276.52
5687,55003,3075.79
5688,71700,4875.21
5689,42344,853.31
5690,101152,2799.13
5691,75665,913.06
5692,106278,1558.47
5693,596,3916.83
5694,54462,3655.24
5695,37762,4063.34
5696,39278,3729.42
5697,81830,4190.63
5698,23732,845.32
5699,26422,3929.6
5700,31418,4509.78
5701,24679,3207.89
5702,71814,855.52
5703,84007,3302.19
5704,41329,821.17
5705,42804,3849.38
5706,43557,1270.98
5707,17265,2736.84
5708,16105,1483.62
5709,43686,4744.5
5710,58408,2723.22
5711,80326,1622.32
5712,65450,295.67
5713,109593,1400.24
5714,116433,1551.25
5715,74980,957.09
5716,37148,3184.94
5717,1754,1821.09
5718,14401,1105.08
5719,82858,4144.53
5720,69377,3510.04
5721,65868,3882.29
5722,81351,2820.6
5723,79479,1860.67
5724,99925,2455.5
5725,24631,996.25
5726,76847,2482.54
5727,51184,3354.59
5728,47027,3246.56
5729,106263,3239.41
5730,525,2653.93
5731,47168,3114.49
5732,86437,774.5
5733,20153,291.25
5734,23250,549.17
5735,17297,3566.31
5736,11979,635.89
5737,38243,4092.0
5738,94325,2783.37
5739,35573,4301.35
5740,64520,1624.85
5741,76107,4348.42
5742,42170,2230.71
5743,39343,4867.96
5744,89365,4560.64
5745,69788,4924.41
5746,88202,4252.86
5747,29547,1511.79
5748,10783,3743.4
5749,32786,4183.43
5750,58792,436.49
5751,101178,4322.16
5752,102170,926.72
5753,106799,695.68
5754,23728,716.67
5755,51933,4839.39
5756,34775,280.07
5757,107878,446.83
5758,77434,925.9
5759,86645,627.06
5760,53295,4881.34
5761,72784,1297.62
5762,118499,2730.03
5763,36840,4062.63
5764,23791,1250.47
5765,71358,1616.94
5766,58321,659.2
5767,88531,3161.45
5768,83350,4768.97
5769,50378,2212.78
5770,41153,4560.61
5771,31089,3571.35
5772,64532,1638.42
5773,5672,349.7
5774,20523,3397.52
5775,13490,4304.9
5776,90340,3633.5
5777,6233,3051.65
5778,37973,3194.55
5779,15725,2957.52
5780,95882,4424.06
5781,29287,876.86
5782,87052,1387.72
5783,35215,1910.27
5784,8026,2267.92
5785,81576,3006.73
5786,113959,1578.95
5787,76283,2624.36
5788,10886,1701.69
5789,10944,2358.65
5790,87427,4081.15
5791,81176,3984.65
5792,58509,4384.87
5793,17590,5008.71
5794,44280,1449.84
5795,9520,2607.11
5796,86979,3038.38
5797,106980,2363.68
5798,38882,3548.24
5799,52590,2393.78
5800,17008,2001.95
5801,75205,4443.89
5802,52090,762.49
5803,51166,2408.33
5804,61832,4866.81
5805,84569,1469.2
5806,107697,62.9
5807,63270,947.27
5808,64677,2593.78
5809,13415,4892.02
5810,31414,513.72
5811,25443,2915.57
5812,63832,1504.02
5813,77860,4168.49
5814,62148,2491.41
5815,90549,2707.86
5816,50319,883.06
5817,113543,4141.71
5818,21121,968.1
5819,86879,2263.52
5820,47633,2910.54
5821,113598,2366.23
5822,41337,130.44
5823,64088,4948.59
5824,112271,4168.34
5825,80556,5030.85
5826,62948,2200.4
5827,75546,2092.15
5828,14451,250.41
5829,41142,1741.47
5830,28942,4254.7
5831,79469,3072.6
5832,34548,926.19
5833,108419,3279.44
5834,105283,4574.13
5835,86752,2001.17
5836,46714,3856.1
5837,3523,5029.43
5838,48229,295.06
5839,87196,1857.82
5840,79771,534.41
5841,61318,3787.09
5842,30497,5002.68
5843,58927,4685.12
5844,81025,2735.74
5845,101954,3329.83
5846,89033,3055.38
5847,22611,4813.93
5848,104061,189.35
5849,32539,2220.71
5850,117806,3420.85
5851,64891,326.79
5852,98777,2439.99
5853,18001,3026.64
5854,115751,3767.95
5855,73038,500.67
5856,84755,1583.82
5857,86421,4765.12
5858,68218,267.66
5859,80094,2762.91
5860,20733,4004.25
5861,83860,1368.2
5862,6872,1282.58
5863,107665,1060.56
5864,111174,2628.99
5865,54973,3317.5
5866,87954,2331.65
5867,116733,4895.49
5868,93589,3543.34
5869,32215,3942.32
5870,103288,2181.73
5871,91624,4815.58
5872,99053,3345.44
5873,9596,3339.32
5874,107145,2532.54
5875,53433,621.22
5876,82960,935.6
5877,59221,1093.63
5878,117782,1186.82
5879,906,4288.45
5880,56177,2120.67
5881,93426,2217.24
5882,102548,795.44
5883,92914,1433.68
5884,7143,2047.49
5885,76139,1981.14
5886,20510,4931.93
5887,74441,401.37
5888,114591,3483.96
5889,54310,587.16
5890,114481,104.96
5891,88347,3083.67
5892,72639,1854.14
5893,92093,147.84
5894,82818,2296.95
5895,12108,389.99
5896,2521,2446.92
5897,43851,860.61
5898,75956,3602.84
5899,75484,3723.76
5900,43596,506.97
5901,33263,3777.29
5902,101405,1023.18
5903,17287,1076.01
5904,750,2544.78
5905,14413,1096.73
5906,60284,1717.52
5907,45370,1986.74
5908,102295,1252.23
5909,70266,2701.32
5910,44419,1513.73
5911,51134,3542.04
5912,85465,2465.43
5913,50007,4635.92
5914,118751,3424.1
5915,105928,1055.51
5916,105072,2286.3
5917,20549,2430.97
5918,36185,4724.36
5919,89389,635.47
5920,6757,141.24
5921,116268,1228.81
5922,95722,1298.35
5923,85050,4218.8
5924,109902,4934.55
5925,93416,2750.26
5926,101129,1069.47
5927,106674,4772.66
5928,93110,1648.91
5929,35450,4945.53
5930,8413,2292.03
5931,64015,4983.48
5932,4138,1726.28
5933,11025,3484.69
5934,15438,283.82
5935,10668,372.58
5936,103653,1071.88
5937,7588,4337.59
5938,28483,631.24
5939,61915,833.49
5940,83309,2648.17
5941,70447,4436.19
5942,11454,3498.26
5943,50774,403.52
5944,50806,306.98
5945,68809,862.55
5946,105177,3622.95
5947,105063,152.35
5948,14305,339.59
5949,12251,3227.65
5950,8732,4200.56
5951,44199,2021.85
5952,22940,4732.93
5953,89246,3951.8
5954,20227,3811.55
5955,69078,4290.0
5956,96733,2763.07
5957,27759,1143.79
5958,107628,798.13
5959,94144,2540.42
5960,105484,2821.18
5961,76989,5008.28
5962,38919,228.67
5963,67784,4621.91
5964,48519,596.01
5965,471,4934.84
5966,30394,3331.9
5967,51433,3250.07
5968,92474,3112.06
5969,45027,425.69
5970,44777,3164.61
5971,112320,4614.19
5972,7096,1779.06
5973,44644,981.28
5974,77280,1502.05
5975,67438,1181.36
5976,65748,1613.7
5977,39788,755.61
5978,115925,1302.05
5979,51313,299.48
5980,52029,3452.04
5981,76133,4583.48
5982,68810,54.6
5983,102772,3099.99
5984,90285,4885.65
5985,52119,1418.11
5986,96184,3740.38
5987,45533,2733.76
5988,48919,2556.66
5989,58156,3675.45
5990,10290,4540.24
5991,91722,2385.22
5992,105936,2396.96
5993,32242,2480.42
5994,44936,1365.08
5995,55902,3931.22
5996,99043,1281.68
5997,68543,1299.66
5998,114472,4854.08
5999,105425,4827.41
6000,106373,3778.53
6001,55910,1855.0
6002,74925,1515.44
6003,5583,565.87
6004,119806,3467.14
6005,62364,1635.77
6006,2276,1981.35
6007,115383,1247.2
6008,77786,1632.93
6009,28820,3659.5
6010,28815,2707.59
6011,23918,2997.15
6012,18694,2952.92
6013,6248,2669.65
6014,17362,1525.51
6015,34475,1471.17
6016,79947,2382.43
6017,63732,2141.49
6018,81132,1762.76
6019,15109,2013.66
6020,37804,4251.33
6021,98820,2381.72
6022,49889,2221.03
6023,49836,1664.65
6024,107309,962.93
6025,29101,3389.74
6026,86726,4031.73
6027,39112,1212.37
6028,49491,5047.11
6029,25357,3439.99
6030,43081,1213.9
6031,95507,1660.8
6032,15225,1972.96
6033,5699,642.52
6034,51143,965.81
6035,27639,2157.3
6036,43292,1062.82
6037,29585,2362.61
6038,91028,3194.82
6039,104975,3335.25
6040,97247,3355.78
6041,43610,1110.24
6042,110863,3638.08
6043,94898,1603.13
6044,86186,1708.59
6045,102233,3759.15
6046,96049,1975.62
6047,84099,4071.35
6048,50646,2196.9
6049,78257,3376.32
6050,69679,4992.9
6051,104030,1843.62
6052,13745,2956.07
6053,61904,3843.66
6054,73710,722.99
6055,52229,1868.76
6056,67468,2128.99
6057,38518,3882.57
6058,4762,1571.85
6059,61665,175.34
6060,31855,3976.43
6061,44801,252.22
6062,86066,4067.41
6063,100488,3860.91
6064,84849,1274.24
6065,1707,1155.4
6066,115878,4327.64
6067,82349,3249.16
6068,17154,1972.63
6069,91688,1496.6
6070,15403,644.11
6071,5670,3700.32
6072,55769,4424.06
6073,116728,211.8
6074,49819,1676.94
6075,7935,2854.87
6076,73515,4844.56
6077,83699,1741.94
6078,20768,95.56
6079,100492,966.15
6080,95677,2682.23
6081,33933,4651.61
6082,88611,1499.61
6083,56462,2356.32
6084,53381,4976.29
6085,105133,1817.52
6086,61405,5007.62
6087,66301,1893.22
6088,59597,2479.84
6089,22779,451.79
6090,118672,3848.77
6091,60199,3634.32
6092,76111,4645.61
6093,9081,2683.08
6094,4799,4170.81
6095,97530,3075.43
6096,27168,492.08
6097,76911,4410.06
6098,15126,3558.71
6099,76403,4628.76
6100,32724,2368.94
6101,38245,2635.3
6102,81366,766.07
6103,115040,1156.7
6104,87786,659.31
6105,96689,4996.91
6106,93757,4891.08
6107,25705,3059.15
6108,97815,4742.73
6109,105707,1928.65
6110,12411,4515.11
6111,75565,314.12
6112,39203,3722.25
6113,47633,3774.75
6114,63316,2236.75
6115,9792,2459.99
6116,67261,2796.85
6117,61457,123.57
6118,45601,5040.91
6119,98418,3750.16
6120,94220,2050.98
6121,38745,269.67
6122,113894,2707.67
6123,92562,3648.46
6124,64371,1050.91
6125,43878,2139.98
6126,15678,1956.68
6127,75945,3295.64
6128,68101,969.93
6129,90457,2192.23
6130,63687,4461.6
6131,95798,65.15
6132,21364,3921.71
6133,85964,2943.47
6134,52817,205.49
6135,34048,2564.17
6136,104674,4011.1
6137,69393,3058.63
6138,101402,1934.14
6139,74208,2163.55
6140,94981,1102.61
6141,21248,1153.63
6142,14767,1556.27
6143,64656,381.88
6144,86693,4932.67
6145,16161,3755.52
6146,73255,4383.03
6147,89127,2164.08
6148,101769,3324.42
6149,98114,2921.66
6150,66038,1882.34
6151,88918,2056.87
6152,106136,4896.84
6153,90500,1816.91
6154,16092,2392.55
6155,32123,3730.77
6156,45082,2445.77
6157,19800,2762.09
6158,77649,1045.51
6159,115762,4098.77
6160,114358,193.73
6161,34934,1524.39
6162,109028,4592.1
6163,7362,1981.14
6164,23674,3147.21
6165,34358,892.8
6166,105149,4744.7
6167,59919,2211.11
6168,106613,1877.33
6169,53279,4461.99
6170,88886,2935.66
6171,22437,3201.36
6172,89987,2892.49
6173,78518,4193.66
6174,92477,1719.53
6175,74845,4774.39
6176,118768,2122.63
6177,55838,1657.44
6178,97274,2533.09
6179,46756,2298.64
6180,7843,4374.51
6181,72323,2822.0
6182,84477,4164.7
6183,35004,2758.85
6184,78738,3359.05
6185,47466,1338.89
6186,22376,1182.42
6187,26625,4244.4
6188,82837,3374.57
6189,69758,255.17
6190,83656,2447.56
6191,70075,1919.95
6192,1956,3854.46
6193,103274,366.2
6194,84582,235.84
6195,20463,709.99
6196,29923,900.85
6197,116356,1414.45
6198,90121,631.78
6199,105479,110.11
6200,26215,4224.78
6201,9892,119.19
6202,50264,550.45
6203,3452,2208.78
6204,67828,1877.15
6205,3211,3122.59
6206,26228,462.45
6207,34854,4540.17
6208,116625,3024.35
6209,65437,3666.48
6210,87394,868.38
6211,82712,1913.07
6212,49812,4218.82
6213,107596,3438.18
6214,42062,804.4
6215,54014,2449.34
6216,78895,375.45
6217,2707,1327.88
6218,34113,344.3
6219,18888,2267.06
6220,82244,3620.89
6221,119092,2856.8
6222,32180,2777.13
6223,80014,1992.75
6224,14875,681.24
6225,12777,3431.49
6226,78795,447.21
6227,8157,2458.21
6228,116940,1090.65
6229,98273,3884.76
6230,65246,4524.43
6231,7235,553.3
6232,100608,4601.64
6233,107984,2236.23
6234,58212,1603.85
6235,85288,2159.02
6236,51081,1032.3
6237,89250,3140.91
6238,83541,4166.59
6239,74781,3864.35
6240,77165,3562.04
6241,68831,1122.62
6242,119412,4094.84
6243,41299,3053.15
6244,75777,4256.47
6245,107050,3155.36
6246,32520,3072.6
6247,33133,62.92
6248,57829,3230.0
6249,445,4619.97
6250,16969,1113.54
6251,36454,3368.24
6252,26582,3374.73
6253,39446,3310.08
6254,45396,4403.66
6255,72045,774.63
6256,52253,1732.56
6257,49996,771.29
6258,18798,4549.43
6259,56591,4772.54
6260,54825,982.23
6261,26172,57.99
6262,49188,3684.26
6263,103002,75.09
6264,58873,3959.36
6265,14841,4085.33
6266,87758,4006.51
6267,39946,3193.01
6268,26621,2625.59
6269,19591,4149.97
6270,63220,1759.6
6271,116954,1139.14
6272,11979,4033.85
6273,75020,415.62
6274,21502,816.57
6275,76500,2918.09
6276,41771,3273.05
6277,53539,1095.84
6278,42965,1188.11
6279,27617,4167.23
6280,39847,109.6
6281,108796,2759.79
6282,32083,4896.18
6283,42218,1366.8
6284,27511,3021.81
6285,29934,2761.2
6286,92208,3292.26
6287,20017,3413.74
6288,84538,1717.41
6289,18967,1669.22
6290,77727,4699.21
6291,83438,1067.52
6292,23326,1911.97
6293,93967,2998.23
6294,55339,3153.26
6295,6390,1679.12
6296,35088,2854.16
6297,7978,3144.43
6298,22608,1218.99
6299,12000,4791.46
6300,85162,3865.54
6301,91954,4633.84
6302,75603,3133.76
6303,86250,1341.71
6304,42509,1050.41
6305,117015,2138.65
6306,32814,3784.27
6307,64854,2155.49
6308,28284,4134.42
6309,16656,338.29
6310,105522,2588.8
6311,90414,2558.51
6312,80747,3282.02
6313,68530,3518.26
6314,43447,3433.74
6315,116245,3647.66
6316,14553,2444.54
6317,60517,5009.98
6318,66906,2108.44
6319,75850,1993.33
6320,107338,1675.92
6321,67818,2407.57
6322,89558,2735.87
6323,16478,4070.54
6324,19864,965.74
6325,119406,1744.54
6326,36510,1906.49
6327,24886,224.07
6328,17790,3381.59
6329,2425,3096.93
6330,29285,3367.45
6331,119437,2292.06
6332,38458,1346.51
6333,78510,4513.61
6334,98496,306.29
6335,44633,4120.12
6336,47765,1681.91
6337,21197,1544.09
6338,13422,4006.92
6339,84875,4839.21
6340,67852,2512.96
6341,48253,3526.95
6342,88894,429.79
6343,37249,2008.88
6344,1697,4689.29
6345,81843,960.0
6346,58395,3125.17
6347,1084,491.37
6348,47360,1970.32
6349,39987,3749.77
6350,115340,3322.78
6351,70858,4475.47
6352,17412,227.03
6353,2505,2468.22
6354,81231,649.63
6355,57300,1656.42
6356,110897,3357.69
6357,12386,568.62
6358,117153,3379.83
6359,30040,2470.01
6360,114291,2054.35
6361,42373,1800.19
6362,112113,767.08
6363,40788,4772.84
6364,68545,1826.44
6365,115655,2927.78
